,Path,CarProfile,Velocity,Translation,Rotation,Position,HIC15_max,HIC36_max,Head_Z_Acceleration_abs_max,Head_X_Acceleration_abs_max,Head_Y_Acceleration_abs_max,BrIC_abs_max,Chest_Resultant_Acceleration_max,Chest_Resultant_Acceleration_CLIP3ms_max
750,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=40_tra=0_rot=270_pos=initial.txt,RDS,40,0,270,initial,6437.395,6437.395,109.454,529.756,34.794,1.284,72.637,42.867
751,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=40_tra=0_rot=300_pos=initial.txt,RDS,40,0,300,initial,4740.455,4740.455,146.144,459.795,23.882,1.052,64.307,38.207
752,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=40_tra=0_rot=30_pos=initial.txt,RDS,40,0,30,initial,3378.834,3378.834,159.974,430.603,30.44,0.996,151.003,45.604
753,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=40_tra=0_rot=330_pos=initial.txt,RDS,40,0,330,initial,1557.172,1557.172,73.64,214.597,31.745,0.999,43.222,27.419
754,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=40_tra=0_rot=60_pos=initial.txt,RDS,40,0,60,initial,12030.669,12030.669,401.893,891.478,139.105,1.694,253.588,96.528
755,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=40_tra=0_rot=90_pos=initial.txt,RDS,40,0,90,initial,24766.245,24766.245,487.921,1069.602,34.084,1.615,298.769,78.663
756,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=40_tra=200_rot=0_pos=initial.txt,RDS,40,200,0,initial,64.82,110.875,31.49,10.844,20.685,0.748,34.342,24.103
757,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=40_tra=200_rot=120_pos=initial.txt,RDS,40,200,120,initial,16906.589,16906.589,325.311,961.169,67.788,1.745,269.279,70.509
758,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=40_tra=200_rot=150_pos=initial.txt,RDS,40,200,150,initial,7208.5,7208.5,224.021,632.401,102.66,0.891,163.466,89.155
759,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=40_tra=200_rot=180_pos=initial.txt,RDS,40,200,180,initial,87.509,136.704,36.001,8.968,50.751,0.788,24.81,21.593
760,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=40_tra=200_rot=210_pos=initial.txt,RDS,40,200,210,initial,1080.26,1080.26,90.058,230.119,68.507,1.212,42.697,27.113
761,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=40_tra=200_rot=240_pos=initial.txt,RDS,40,200,240,initial,5553.102,5553.102,197.666,488.308,17.119,1.241,87.406,51.81
762,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=40_tra=200_rot=270_pos=initial.txt,RDS,40,200,270,initial,8441.554,8441.554,290.577,589.078,20.11,1.318,85.6,49.069
763,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=40_tra=200_rot=300_pos=initial.txt,RDS,40,200,300,initial,3842.313,3842.313,173.287,356.418,23.579,1.052,82.956,42.613
764,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=40_tra=200_rot=30_pos=initial.txt,RDS,40,200,30,initial,6093.761,6093.761,193.94,505.065,49.221,0.929,273.771,53.226
765,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=40_tra=200_rot=330_pos=initial.txt,RDS,40,200,330,initial,1992.021,1992.021,142.559,226.369,35.215,1.016,57.392,30.685
766,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=40_tra=200_rot=60_pos=initial.txt,RDS,40,200,60,initial,7555.151,7555.151,301.098,573.909,151.404,1.552,193.323,58.229
767,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=40_tra=200_rot=90_pos=initial.txt,RDS,40,200,90,initial,18248.884,18248.884,479.306,968.015,77.269,1.618,113.521,62.761
768,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=40_tra=400_rot=0_pos=initial.txt,RDS,40,400,0,initial,56.399,78.832,31.128,18.165,23.938,0.764,30.578,22.299
769,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=40_tra=400_rot=120_pos=initial.txt,RDS,40,400,120,initial,2675.679,2675.679,174.581,194.405,91.108,1.23,55.628,31.193
770,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=40_tra=400_rot=150_pos=initial.txt,RDS,40,400,150,initial,253.985,288.522,60.79,40.868,13.338,0.933,28.074,21.717
771,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=40_tra=400_rot=180_pos=initial.txt,RDS,40,400,180,initial,125.887,129.59,33.428,28.578,41.563,0.786,21.783,18.078
772,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=40_tra=400_rot=210_pos=initial.txt,RDS,40,400,210,initial,855.784,855.784,101.421,106.871,43.582,1.045,33.494,29.158
773,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=40_tra=400_rot=240_pos=initial.txt,RDS,40,400,240,initial,5493.676,5493.676,90.275,344.932,136.919,1.406,101.772,54.66
774,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=40_tra=400_rot=270_pos=initial.txt,RDS,40,400,270,initial,4415.114,4415.114,56.239,444.83,73.488,1.326,39.964,36.223
775,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=40_tra=400_rot=300_pos=initial.txt,RDS,40,400,300,initial,2901.054,2901.054,77.671,346.374,40.484,1.06,57.292,40.722
776,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=40_tra=400_rot=30_pos=initial.txt,RDS,40,400,30,initial,5156.58,5156.58,292.022,493.899,76.376,0.764,321.828,42.602
777,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=40_tra=400_rot=330_pos=initial.txt,RDS,40,400,330,initial,2004.187,2004.187,51.799,401.687,188.665,1.036,32.573,25.212
778,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=40_tra=400_rot=60_pos=initial.txt,RDS,40,400,60,initial,12442.33,12442.33,457.708,816.45,404.206,1.3,106.272,62.967
779,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=40_tra=400_rot=90_pos=initial.txt,RDS,40,400,90,initial,5276.616,5276.616,242.154,338.897,44.977,1.575,58.622,42.853
780,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=60_tra=-200_rot=0_pos=initial.txt,RDS,60,-200,0,initial,79.438,129.929,34.696,10.475,37.939,0.77,34.257,29.67
781,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=60_tra=-200_rot=120_pos=initial.txt,RDS,60,-200,120,initial,15453.677,15453.677,452.322,700.668,135.248,1.585,549.682,191.878
782,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=60_tra=-200_rot=150_pos=initial.txt,RDS,60,-200,150,initial,6276.917,6276.917,206.104,727.333,51.125,0.842,280.314,48.485
783,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=60_tra=-200_rot=180_pos=initial.txt,RDS,60,-200,180,initial,114.993,149.629,34.132,21.134,52.718,0.759,34.394,26.018
784,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=60_tra=-200_rot=210_pos=initial.txt,RDS,60,-200,210,initial,1657.66,1657.66,117.043,200.104,37.587,1.011,56.323,36.815
785,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=60_tra=-200_rot=240_pos=initial.txt,RDS,60,-200,240,initial,3595.377,3595.377,99.291,372.843,16.824,1.049,74.352,43.979
786,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=60_tra=-200_rot=270_pos=initial.txt,RDS,60,-200,270,initial,9937.491,9937.491,201.296,690.289,23.435,1.396,88.061,45.671
787,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=60_tra=-200_rot=300_pos=initial.txt,RDS,60,-200,300,initial,4481.794,4481.794,215.256,417.711,29.664,1.175,78.682,50.778
788,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=60_tra=-200_rot=30_pos=initial.txt,RDS,60,-200,30,initial,8065.852,8065.852,303.215,625.495,96.94,0.93,180.124,69.245
789,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=60_tra=-200_rot=330_pos=initial.txt,RDS,60,-200,330,initial,1985.395,1985.395,90.676,287.02,79.818,1.235,45.559,35.088
790,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=60_tra=-200_rot=60_pos=initial.txt,RDS,60,-200,60,initial,15524.415,15524.415,457.246,866.331,70.871,1.42,257.438,69.49
791,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=60_tra=-200_rot=90_pos=initial.txt,RDS,60,-200,90,initial,21580.334,21580.334,648.389,863.758,48.784,1.661,171.279,70.772
792,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=60_tra=-400_rot=0_pos=initial.txt,RDS,60,-400,0,initial,150.082,160.789,35.737,28.542,56.086,0.798,24.848,21.428
793,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=60_tra=-400_rot=120_pos=initial.txt,RDS,60,-400,120,initial,11945.357,11945.357,284.955,726.169,153.378,1.307,167.454,89.671
794,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=60_tra=-400_rot=150_pos=initial.txt,RDS,60,-400,150,initial,6979.014,6979.014,265.804,676.283,38.696,0.828,339.413,94.768
795,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=60_tra=-400_rot=180_pos=initial.txt,RDS,60,-400,180,initial,189.812,198.424,29.635,17.008,62.034,0.697,33.157,27.889
796,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=60_tra=-400_rot=210_pos=initial.txt,RDS,60,-400,210,initial,3600.838,3600.838,80.523,518.928,212.611,1.125,35.66,32.564
797,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=60_tra=-400_rot=240_pos=initial.txt,RDS,60,-400,240,initial,2898.87,2898.87,176.598,398.239,24.677,1.053,85.427,55.087
798,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=60_tra=-400_rot=270_pos=initial.txt,RDS,60,-400,270,initial,4798.633,4798.633,77.748,602.008,73.0,1.429,84.035,49.854
799,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=60_tra=-400_rot=300_pos=initial.txt,RDS,60,-400,300,initial,4286.783,4286.783,200.4,389.737,49.021,1.228,84.703,61.764
800,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=60_tra=-400_rot=30_pos=initial.txt,RDS,60,-400,30,initial,9258.858,9258.858,290.143,771.401,175.595,1.172,186.585,54.819
801,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=60_tra=-400_rot=330_pos=initial.txt,RDS,60,-400,330,initial,1321.404,1321.404,78.508,164.411,21.364,1.016,46.13,40.064
802,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=60_tra=-400_rot=60_pos=initial.txt,RDS,60,-400,60,initial,6913.571,6913.571,373.053,554.872,69.528,1.466,112.62,40.313
803,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=60_tra=-400_rot=90_pos=initial.txt,RDS,60,-400,90,initial,15660.333,15660.333,598.6,772.334,118.099,1.493,112.623,45.208
804,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=60_tra=0_rot=0_pos=initial.txt,RDS,60,0,0,initial,165.558,174.338,33.799,10.94,57.519,0.738,34.343,27.993
805,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=60_tra=0_rot=120_pos=initial.txt,RDS,60,0,120,initial,9787.096,9787.096,333.076,666.754,56.79,1.439,287.77,70.719
806,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=60_tra=0_rot=150_pos=initial.txt,RDS,60,0,150,initial,6670.39,6670.39,226.884,625.857,49.101,0.775,268.06,74.406
807,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=60_tra=0_rot=180_pos=initial.txt,RDS,60,0,180,initial,274.004,289.574,40.24,14.35,59.417,0.75,43.699,37.507
808,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=60_tra=0_rot=210_pos=initial.txt,RDS,60,0,210,initial,1360.897,1360.897,67.62,252.411,65.698,1.175,37.432,24.669
809,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=60_tra=0_rot=240_pos=initial.txt,RDS,60,0,240,initial,2860.014,2860.014,111.732,380.114,22.405,1.132,65.469,47.451
810,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=60_tra=0_rot=270_pos=initial.txt,RDS,60,0,270,initial,6271.157,6271.157,127.255,482.915,15.499,1.4,106.984,59.167
811,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=60_tra=0_rot=300_pos=initial.txt,RDS,60,0,300,initial,3343.845,3343.845,121.356,369.519,16.988,1.107,66.994,47.341
812,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=60_tra=0_rot=30_pos=initial.txt,RDS,60,0,30,initial,6426.784,6426.784,307.318,585.065,32.383,0.965,165.988,60.943
813,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=60_tra=0_rot=330_pos=initial.txt,RDS,60,0,330,initial,1907.094,1907.094,111.463,235.157,39.844,1.037,51.307,30.8
814,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=60_tra=0_rot=60_pos=initial.txt,RDS,60,0,60,initial,8953.371,8953.371,330.896,703.226,88.386,1.412,368.207,164.3
815,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=60_tra=0_rot=90_pos=initial.txt,RDS,60,0,90,initial,33632.856,33632.856,710.524,1384.247,11.895,1.672,191.529,56.945
816,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=60_tra=200_rot=0_pos=initial.txt,RDS,60,200,0,initial,82.608,123.608,31.848,14.898,53.051,0.71,31.9,22.501
817,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=60_tra=200_rot=120_pos=initial.txt,RDS,60,200,120,initial,10114.762,10114.762,432.588,843.441,65.325,1.509,139.143,58.373
818,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=60_tra=200_rot=150_pos=initial.txt,RDS,60,200,150,initial,6690.836,6690.836,206.236,558.087,94.77,0.888,157.649,84.969
819,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=60_tra=200_rot=180_pos=initial.txt,RDS,60,200,180,initial,87.312,142.802,36.75,10.694,53.075,0.808,24.007,20.896
820,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=60_tra=200_rot=210_pos=initial.txt,RDS,60,200,210,initial,3008.049,3008.049,107.47,393.774,62.411,1.164,53.642,28.13
821,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=60_tra=200_rot=240_pos=initial.txt,RDS,60,200,240,initial,5440.6,5440.6,126.485,528.851,30.143,1.194,65.017,44.956
822,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=60_tra=200_rot=270_pos=initial.txt,RDS,60,200,270,initial,8233.448,8233.448,214.815,584.042,27.216,1.309,95.964,69.328
823,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=60_tra=200_rot=300_pos=initial.txt,RDS,60,200,300,initial,4242.57,4242.57,67.731,469.152,14.115,1.069,73.573,48.856
824,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=60_tra=200_rot=30_pos=initial.txt,RDS,60,200,30,initial,5261.549,5261.549,208.816,609.578,37.781,0.817,269.143,82.674
825,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=60_tra=200_rot=330_pos=initial.txt,RDS,60,200,330,initial,2190.995,2190.995,152.01,249.076,36.591,1.046,61.199,33.309
826,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=60_tra=200_rot=60_pos=initial.txt,RDS,60,200,60,initial,14136.019,14136.019,403.182,653.392,60.077,1.412,274.621,72.198
827,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=60_tra=200_rot=90_pos=initial.txt,RDS,60,200,90,initial,13232.355,13232.355,338.333,729.08,48.971,1.653,140.496,73.883
828,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=60_tra=400_rot=0_pos=initial.txt,RDS,60,400,0,initial,56.699,77.397,31.372,18.572,25.25,0.77,30.4,22.645
829,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=60_tra=400_rot=120_pos=initial.txt,RDS,60,400,120,initial,3071.082,3071.082,218.32,236.533,80.77,1.208,58.61,35.181
830,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=60_tra=400_rot=150_pos=initial.txt,RDS,60,400,150,initial,337.581,337.581,62.299,40.849,19.81,0.896,31.072,22.59
831,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=60_tra=400_rot=180_pos=initial.txt,RDS,60,400,180,initial,122.308,129.533,32.91,30.695,43.774,0.784,21.824,18.169
832,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=60_tra=400_rot=210_pos=initial.txt,RDS,60,400,210,initial,837.599,837.599,92.845,105.959,43.634,1.056,37.54,32.035
833,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=60_tra=400_rot=240_pos=initial.txt,RDS,60,400,240,initial,2480.146,2480.146,78.415,308.212,57.358,1.217,58.522,46.398
834,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=60_tra=400_rot=270_pos=initial.txt,RDS,60,400,270,initial,4111.051,4111.051,87.109,377.685,61.75,1.266,53.408,40.75
835,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=60_tra=400_rot=300_pos=initial.txt,RDS,60,400,300,initial,3824.39,3824.39,205.54,378.261,41.24,1.048,64.745,44.845
836,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=60_tra=400_rot=30_pos=initial.txt,RDS,60,400,30,initial,5413.839,5413.839,311.61,633.218,35.984,0.879,290.726,81.047
837,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=60_tra=400_rot=330_pos=initial.txt,RDS,60,400,330,initial,2787.676,2787.676,42.963,338.157,160.966,1.043,28.634,24.954
838,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=60_tra=400_rot=60_pos=initial.txt,RDS,60,400,60,initial,10633.12,10633.12,320.611,749.245,367.364,1.293,98.672,48.701
839,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=60_tra=400_rot=90_pos=initial.txt,RDS,60,400,90,initial,7692.203,7692.203,414.883,601.479,25.671,1.49,86.515,38.755
840,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=80_tra=-200_rot=0_pos=initial.txt,RDS,80,-200,0,initial,121.247,130.067,34.128,7.219,51.943,0.741,35.698,29.402
841,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=80_tra=-200_rot=120_pos=initial.txt,RDS,80,-200,120,initial,11231.117,11231.117,335.683,551.108,81.966,1.395,334.737,132.04
842,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=80_tra=-200_rot=150_pos=initial.txt,RDS,80,-200,150,initial,6707.448,6707.448,169.673,733.424,56.19,0.872,223.421,61.809
843,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=80_tra=-200_rot=180_pos=initial.txt,RDS,80,-200,180,initial,118.747,119.65,31.5,20.125,58.107,0.777,33.708,27.166
844,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=80_tra=-200_rot=210_pos=initial.txt,RDS,80,-200,210,initial,2012.221,2012.221,141.975,251.71,41.711,1.016,69.316,32.103
845,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=80_tra=-200_rot=240_pos=initial.txt,RDS,80,-200,240,initial,3941.433,3941.433,121.77,446.53,9.973,1.03,58.617,42.522
846,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=80_tra=-200_rot=270_pos=initial.txt,RDS,80,-200,270,initial,7341.688,7341.688,216.497,507.49,21.451,1.36,101.946,80.243
847,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=80_tra=-200_rot=300_pos=initial.txt,RDS,80,-200,300,initial,3737.883,3737.883,118.469,414.535,39.521,1.113,83.699,49.704
848,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=80_tra=-200_rot=30_pos=initial.txt,RDS,80,-200,30,initial,6519.79,6519.79,201.305,544.661,77.571,0.797,272.634,61.562
849,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=80_tra=-200_rot=330_pos=initial.txt,RDS,80,-200,330,initial,1763.464,1763.464,68.786,266.15,63.207,1.213,42.7,32.968
850,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=80_tra=-200_rot=60_pos=initial.txt,RDS,80,-200,60,initial,19277.324,19277.324,523.665,950.175,117.663,1.445,292.768,129.364
851,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=80_tra=-200_rot=90_pos=initial.txt,RDS,80,-200,90,initial,24573.806,24573.806,481.071,1105.109,79.157,1.646,318.18,126.162
852,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=80_tra=-400_rot=0_pos=initial.txt,RDS,80,-400,0,initial,150.749,168.063,33.995,23.42,70.121,0.787,23.699,20.109
853,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=80_tra=-400_rot=120_pos=initial.txt,RDS,80,-400,120,initial,11314.485,11314.485,293.455,875.433,165.589,1.283,254.059,113.009
854,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=80_tra=-400_rot=150_pos=initial.txt,RDS,80,-400,150,initial,7971.922,7971.922,246.539,598.766,41.283,0.858,291.772,36.972
855,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=80_tra=-400_rot=180_pos=initial.txt,RDS,80,-400,180,initial,51.745,94.004,28.065,10.238,37.778,0.679,34.747,22.605
856,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=80_tra=-400_rot=210_pos=initial.txt,RDS,80,-400,210,initial,3860.248,3860.248,129.746,471.745,185.671,1.105,59.293,33.364
857,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=80_tra=-400_rot=240_pos=initial.txt,RDS,80,-400,240,initial,3674.821,3674.821,68.087,433.016,24.377,1.051,68.898,44.383
858,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=80_tra=-400_rot=270_pos=initial.txt,RDS,80,-400,270,initial,8912.502,8912.502,228.543,675.46,31.589,1.29,71.033,41.411
859,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=80_tra=-400_rot=300_pos=initial.txt,RDS,80,-400,300,initial,3891.158,3891.158,184.773,344.232,41.157,1.224,83.166,58.614
860,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=RDS_Vel=80_tra=-400_rot=30_pos=initial.txt,RDS,80,-400,30,initial,8717.148,8717.148,338.644,792.844,165.858,1.279,179.719,49.266
