Id,Path,CarProfile,Velocity,Translation,Rotation,GifPath,Head_Collision_XYZ_index,Head_Collision_X,Head_Collision_Y,Head_Collision_Z,Front_Height,Hood_Front_Width,Hood_Back_Width,Hood_Length,Hood_Angle,Windscreen_Length,Windscreen_Angle
407,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=20_tra=400_rot=300_pos=initial.txt,MPV,20,400,300,C:\Users\geork\projects\AIThesis\src\gifs\Q8_Type=MPV_Vel=20_tra=400_rot=300_pos=initial.metadb.gif,107,140.931,309.166,1163.1,880,1100,1460,870,12.3,930,30
408,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=20_tra=400_rot=30_pos=initial.txt,MPV,20,400,30,,130,353.177,529.437,1165.874,880,1100,1460,870,12.3,930,30
409,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=20_tra=400_rot=330_pos=initial.txt,MPV,20,400,330,,116,266.268,327.957,1144.855,880,1100,1460,870,12.3,930,30
410,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=20_tra=400_rot=60_pos=initial.txt,MPV,20,400,60,,114,213.363,407.473,1163.485,880,1100,1460,870,12.3,930,30
411,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=20_tra=400_rot=90_pos=initial.txt,MPV,20,400,90,,118,277.285,340.845,1155.971,880,1100,1460,870,12.3,930,30
412,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=40_tra=-200_rot=0_pos=initial.txt,MPV,40,-200,0,,153,998.853,-224.058,1037.482,880,1100,1460,870,12.3,930,30
413,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=40_tra=-200_rot=120_pos=initial.txt,MPV,40,-200,120,,102,161.794,-196.841,1132.15,880,1100,1460,870,12.3,930,30
414,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=40_tra=-200_rot=150_pos=initial.txt,MPV,40,-200,150,,121,396.798,-275.154,1109.548,880,1100,1460,870,12.3,930,30
415,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=40_tra=-200_rot=180_pos=initial.txt,MPV,40,-200,180,,148,985.723,-182.484,1066.198,880,1100,1460,870,12.3,930,30
416,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=40_tra=-200_rot=210_pos=initial.txt,MPV,40,-200,210,,107,252.007,-52.831,1112.215,880,1100,1460,870,12.3,930,30
417,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=40_tra=-200_rot=240_pos=initial.txt,MPV,40,-200,240,,96,110.316,-102.121,1121.776,880,1100,1460,870,12.3,930,30
418,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=40_tra=-200_rot=270_pos=initial.txt,MPV,40,-200,270,C:\Users\geork\projects\AIThesis\src\gifs\Q7_Type=MPV_Vel=40_tra=-200_rot=270_pos=initial.metadb.gif,93,135.185,-118.899,1061.484,880,1100,1460,870,12.3,930,30
419,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=40_tra=-200_rot=300_pos=initial.txt,MPV,40,-200,300,,96,105.994,-186.473,1119.145,880,1100,1460,870,12.3,930,30
420,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=40_tra=-200_rot=30_pos=initial.txt,MPV,40,-200,30,,118,406.991,-61.57,1075.618,880,1100,1460,870,12.3,930,30
421,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=40_tra=-200_rot=330_pos=initial.txt,MPV,40,-200,330,,107,247.883,-230.735,1108.482,880,1100,1460,870,12.3,930,30
422,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=40_tra=-200_rot=60_pos=initial.txt,MPV,40,-200,60,,103,186.138,-96.882,1127.727,880,1100,1460,870,12.3,930,30
423,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=40_tra=-200_rot=90_pos=initial.txt,MPV,40,-200,90,,101,150.211,-139.964,1133.048,880,1100,1460,870,12.3,930,30
424,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=40_tra=-400_rot=0_pos=initial.txt,MPV,40,-400,0,,153,902.494,-465.717,1062.571,880,1100,1460,870,12.3,930,30
425,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=40_tra=-400_rot=120_pos=initial.txt,MPV,40,-400,120,,108,191.623,-400.936,1134.885,880,1100,1460,870,12.3,930,30
426,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=40_tra=-400_rot=150_pos=initial.txt,MPV,40,-400,150,,123,349.667,-452.023,1132.868,880,1100,1460,870,12.3,930,30
427,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=40_tra=-400_rot=180_pos=initial.txt,MPV,40,-400,180,,154,1029.951,-415.199,1043.122,880,1100,1460,870,12.3,930,30
428,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=40_tra=-400_rot=210_pos=initial.txt,MPV,40,-400,210,,110,273.847,-253.425,1108.655,880,1100,1460,870,12.3,930,30
429,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=40_tra=-400_rot=240_pos=initial.txt,MPV,40,-400,240,,101,134.368,-277.927,1131.258,880,1100,1460,870,12.3,930,30
430,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=40_tra=-400_rot=270_pos=initial.txt,MPV,40,-400,270,,97,85.039,-278.953,1138.358,880,1100,1460,870,12.3,930,30
431,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=40_tra=-400_rot=300_pos=initial.txt,MPV,40,-400,300,,98,78.862,-352.827,1142.744,880,1100,1460,870,12.3,930,30
432,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=40_tra=-400_rot=30_pos=initial.txt,MPV,40,-400,30,,119,385.686,-300.724,1091.413,880,1100,1460,870,12.3,930,30
433,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=40_tra=-400_rot=330_pos=initial.txt,MPV,40,-400,330,,109,206.266,-413.411,1130.0,880,1100,1460,870,12.3,930,30
434,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=40_tra=-400_rot=60_pos=initial.txt,MPV,40,-400,60,,108,239.153,-295.509,1113.482,880,1100,1460,870,12.3,930,30
435,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=40_tra=-400_rot=90_pos=initial.txt,MPV,40,-400,90,,108,269.525,-343.163,1076.84,880,1100,1460,870,12.3,930,30
436,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=40_tra=0_rot=0_pos=initial.txt,MPV,40,0,0,,145,954.708,46.547,1068.825,880,1100,1460,870,12.3,930,30
437,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=40_tra=0_rot=120_pos=initial.txt,MPV,40,0,120,,102,171.125,-12.413,1130.74,880,1100,1460,870,12.3,930,30
438,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=40_tra=0_rot=150_pos=initial.txt,MPV,40,0,150,,118,391.469,-58.449,1100.244,880,1100,1460,870,12.3,930,30
439,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=40_tra=0_rot=180_pos=initial.txt,MPV,40,0,180,,142,897.628,63.118,1071.077,880,1100,1460,870,12.3,930,30
440,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=40_tra=0_rot=210_pos=initial.txt,MPV,40,0,210,,109,289.925,138.858,1099.14,880,1100,1460,870,12.3,930,30
441,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=40_tra=0_rot=240_pos=initial.txt,MPV,40,0,240,,96,107.804,82.049,1122.867,880,1100,1460,870,12.3,930,30
442,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=40_tra=0_rot=270_pos=initial.txt,MPV,40,0,270,,92,101.241,41.614,1087.449,880,1100,1460,870,12.3,930,30
443,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=40_tra=0_rot=300_pos=initial.txt,MPV,40,0,300,,96,116.136,3.198,1119.933,880,1100,1460,870,12.3,930,30
444,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=40_tra=0_rot=30_pos=initial.txt,MPV,40,0,30,,117,371.942,152.376,1104.56,880,1100,1460,870,12.3,930,30
445,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=40_tra=0_rot=60_pos=initial.txt,MPV,40,0,60,,103,181.481,95.134,1131.052,880,1100,1460,870,12.3,930,30
446,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=40_tra=0_rot=90_pos=initial.txt,MPV,40,0,90,,100,139.608,30.898,1139.412,880,1100,1460,870,12.3,930,30
447,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=40_tra=200_rot=0_pos=initial.txt,MPV,40,200,0,,180,1391.541,296.426,1034.886,880,1100,1460,870,12.3,930,30
448,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=40_tra=200_rot=120_pos=initial.txt,MPV,40,200,120,,105,202.31,157.865,1128.761,880,1100,1460,870,12.3,930,30
449,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=40_tra=200_rot=150_pos=initial.txt,MPV,40,200,150,,118,382.988,147.496,1100.502,880,1100,1460,870,12.3,930,30
450,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=40_tra=200_rot=180_pos=initial.txt,MPV,40,200,180,,141,831.474,307.534,1072.098,880,1100,1460,870,12.3,930,30
451,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=40_tra=200_rot=210_pos=initial.txt,MPV,40,200,210,,107,229.568,306.49,1113.482,880,1100,1460,870,12.3,930,30
452,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=40_tra=200_rot=240_pos=initial.txt,MPV,40,200,240,C:\Users\geork\projects\AIThesis\src\gifs\Q8_Type=MPV_Vel=40_tra=200_rot=240_pos=initial.metadb.gif,97,98.177,259.268,1130.074,880,1100,1460,870,12.3,930,30
453,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=40_tra=200_rot=270_pos=initial.txt,MPV,40,200,270,,93,83.445,208.919,1126.477,880,1100,1460,870,12.3,930,30
454,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=40_tra=200_rot=300_pos=initial.txt,MPV,40,200,300,,97,115.587,178.86,1121.4,880,1100,1460,870,12.3,930,30
455,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=40_tra=200_rot=30_pos=initial.txt,MPV,40,200,30,,120,348.779,362.629,1125.325,880,1100,1460,870,12.3,930,30
456,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=40_tra=200_rot=330_pos=initial.txt,MPV,40,200,330,,108,268.391,135.802,1106.45,880,1100,1460,870,12.3,930,30
457,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=40_tra=200_rot=60_pos=initial.txt,MPV,40,200,60,,105,180.714,272.572,1134.794,880,1100,1460,870,12.3,930,30
458,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=40_tra=200_rot=90_pos=initial.txt,MPV,40,200,90,,102,152.618,210.197,1135.947,880,1100,1460,870,12.3,930,30
459,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=40_tra=400_rot=0_pos=initial.txt,MPV,40,400,0,,179,1210.849,501.339,1046.963,880,1100,1460,870,12.3,930,30
460,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=40_tra=400_rot=120_pos=initial.txt,MPV,40,400,120,,128,469.3,229.627,1126.42,880,1100,1460,870,12.3,930,30
461,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=40_tra=400_rot=180_pos=initial.txt,MPV,40,400,180,,170,994.143,610.732,1071.404,880,1100,1460,870,12.3,930,30
462,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=40_tra=400_rot=240_pos=initial.txt,MPV,40,400,240,,105,99.584,345.622,1166.89,880,1100,1460,870,12.3,930,30
463,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=40_tra=400_rot=270_pos=initial.txt,MPV,40,400,270,,104,226.583,288.047,1089.457,880,1100,1460,870,12.3,930,30
464,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=40_tra=400_rot=300_pos=initial.txt,MPV,40,400,300,,107,139.811,306.886,1162.726,880,1100,1460,870,12.3,930,30
465,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=40_tra=400_rot=30_pos=initial.txt,MPV,40,400,30,,130,357.133,530.712,1164.058,880,1100,1460,870,12.3,930,30
466,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=40_tra=400_rot=330_pos=initial.txt,MPV,40,400,330,,116,267.548,326.776,1144.923,880,1100,1460,870,12.3,930,30
467,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=40_tra=400_rot=60_pos=initial.txt,MPV,40,400,60,,114,203.028,404.48,1167.826,880,1100,1460,870,12.3,930,30
468,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=40_tra=400_rot=90_pos=initial.txt,MPV,40,400,90,,117,270.601,346.378,1151.54,880,1100,1460,870,12.3,930,30
469,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=60_tra=-200_rot=0_pos=initial.txt,MPV,60,-200,0,,151,971.341,-224.987,1037.732,880,1100,1460,870,12.3,930,30
470,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=60_tra=-200_rot=120_pos=initial.txt,MPV,60,-200,120,,102,160.627,-196.593,1134.051,880,1100,1460,870,12.3,930,30
471,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=60_tra=-200_rot=150_pos=initial.txt,MPV,60,-200,150,,120,391.756,-269.015,1104.375,880,1100,1460,870,12.3,930,30
472,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=60_tra=-200_rot=180_pos=initial.txt,MPV,60,-200,180,,148,981.565,-179.244,1067.374,880,1100,1460,870,12.3,930,30
473,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=60_tra=-200_rot=210_pos=initial.txt,MPV,60,-200,210,,107,253.57,-52.73,1111.049,880,1100,1460,870,12.3,930,30
474,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=60_tra=-200_rot=240_pos=initial.txt,MPV,60,-200,240,,96,108.75,-106.188,1124.375,880,1100,1460,870,12.3,930,30
475,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=60_tra=-200_rot=270_pos=initial.txt,MPV,60,-200,270,,92,88.184,-125.714,1102.081,880,1100,1460,870,12.3,930,30
476,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=60_tra=-200_rot=300_pos=initial.txt,MPV,60,-200,300,,96,104.122,-185.695,1119.862,880,1100,1460,870,12.3,930,30
477,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=60_tra=-200_rot=30_pos=initial.txt,MPV,60,-200,30,,116,383.719,-65.516,1085.327,880,1100,1460,870,12.3,930,30
478,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=60_tra=-200_rot=330_pos=initial.txt,MPV,60,-200,330,,107,249.213,-228.839,1107.945,880,1100,1460,870,12.3,930,30
479,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=60_tra=-200_rot=60_pos=initial.txt,MPV,60,-200,60,,103,184.331,-100.276,1129.85,880,1100,1460,870,12.3,930,30
480,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=60_tra=-200_rot=90_pos=initial.txt,MPV,60,-200,90,,101,147.824,-138.825,1136.159,880,1100,1460,870,12.3,930,30
481,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=60_tra=-400_rot=0_pos=initial.txt,MPV,60,-400,0,,155,926.019,-464.845,1058.497,880,1100,1460,870,12.3,930,30
482,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=60_tra=-400_rot=120_pos=initial.txt,MPV,60,-400,120,,108,193.98,-402.913,1132.836,880,1100,1460,870,12.3,930,30
483,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=60_tra=-400_rot=150_pos=initial.txt,MPV,60,-400,150,,125,364.914,-457.398,1136.251,880,1100,1460,870,12.3,930,30
484,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=60_tra=-400_rot=180_pos=initial.txt,MPV,60,-400,180,,151,1001.022,-417.885,1056.063,880,1100,1460,870,12.3,930,30
485,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=60_tra=-400_rot=210_pos=initial.txt,MPV,60,-400,210,,110,275.148,-255.016,1107.873,880,1100,1460,870,12.3,930,30
486,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=60_tra=-400_rot=240_pos=initial.txt,MPV,60,-400,240,,101,135.139,-282.001,1130.1,880,1100,1460,870,12.3,930,30
487,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=60_tra=-400_rot=270_pos=initial.txt,MPV,60,-400,270,,97,83.946,-279.513,1139.127,880,1100,1460,870,12.3,930,30
488,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=60_tra=-400_rot=300_pos=initial.txt,MPV,60,-400,300,,98,78.813,-352.254,1142.318,880,1100,1460,870,12.3,930,30
489,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=60_tra=-400_rot=30_pos=initial.txt,MPV,60,-400,30,,119,385.189,-300.673,1091.987,880,1100,1460,870,12.3,930,30
490,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=60_tra=-400_rot=330_pos=initial.txt,MPV,60,-400,330,,109,207.148,-413.584,1130.15,880,1100,1460,870,12.3,930,30
491,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=60_tra=-400_rot=60_pos=initial.txt,MPV,60,-400,60,,109,278.521,-299.127,1090.782,880,1100,1460,870,12.3,930,30
492,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=60_tra=-400_rot=90_pos=initial.txt,MPV,60,-400,90,,108,269.372,-342.976,1076.775,880,1100,1460,870,12.3,930,30
493,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=60_tra=0_rot=0_pos=initial.txt,MPV,60,0,0,,144,941.573,43.422,1070.677,880,1100,1460,870,12.3,930,30
494,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=60_tra=0_rot=120_pos=initial.txt,MPV,60,0,120,,102,174.891,-9.647,1128.897,880,1100,1460,870,12.3,930,30
495,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=60_tra=0_rot=150_pos=initial.txt,MPV,60,0,150,,118,390.927,-66.225,1099.756,880,1100,1460,870,12.3,930,30
496,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=60_tra=0_rot=180_pos=initial.txt,MPV,60,0,180,,139,867.421,64.362,1074.603,880,1100,1460,870,12.3,930,30
497,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=60_tra=0_rot=210_pos=initial.txt,MPV,60,0,210,,107,253.517,136.163,1111.415,880,1100,1460,870,12.3,930,30
498,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=60_tra=0_rot=240_pos=initial.txt,MPV,60,0,240,,96,108.045,79.97,1122.546,880,1100,1460,870,12.3,930,30
499,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=60_tra=0_rot=270_pos=initial.txt,MPV,60,0,270,,92,99.639,43.96,1089.324,880,1100,1460,870,12.3,930,30
500,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=60_tra=0_rot=300_pos=initial.txt,MPV,60,0,300,,96,115.236,5.028,1120.601,880,1100,1460,870,12.3,930,30
501,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=60_tra=0_rot=30_pos=initial.txt,MPV,60,0,30,,118,380.49,154.533,1104.649,880,1100,1460,870,12.3,930,30
502,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=60_tra=0_rot=330_pos=initial.txt,MPV,60,0,330,,108,276.084,-56.36,1105.484,880,1100,1460,870,12.3,930,30
503,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=60_tra=0_rot=60_pos=initial.txt,MPV,60,0,60,,102,168.802,91.028,1133.022,880,1100,1460,870,12.3,930,30
504,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=60_tra=0_rot=90_pos=initial.txt,MPV,60,0,90,,100,143.869,29.547,1135.958,880,1100,1460,870,12.3,930,30
505,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=60_tra=200_rot=0_pos=initial.txt,MPV,60,200,0,,177,1342.971,294.547,1045.155,880,1100,1460,870,12.3,930,30
506,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=60_tra=200_rot=120_pos=initial.txt,MPV,60,200,120,,105,203.304,157.985,1128.077,880,1100,1460,870,12.3,930,30
507,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=60_tra=200_rot=150_pos=initial.txt,MPV,60,200,150,,119,399.477,141.898,1095.594,880,1100,1460,870,12.3,930,30
508,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=60_tra=200_rot=180_pos=initial.txt,MPV,60,200,180,,141,828.338,307.954,1075.811,880,1100,1460,870,12.3,930,30
509,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=60_tra=200_rot=210_pos=initial.txt,MPV,60,200,210,,107,229.881,306.508,1113.477,880,1100,1460,870,12.3,930,30
510,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=60_tra=200_rot=240_pos=initial.txt,MPV,60,200,240,,97,98.051,258.2,1126.25,880,1100,1460,870,12.3,930,30
511,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=60_tra=200_rot=270_pos=initial.txt,MPV,60,200,270,,93,81.593,208.465,1127.891,880,1100,1460,870,12.3,930,30
512,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=60_tra=200_rot=300_pos=initial.txt,MPV,60,200,300,C:\Users\geork\projects\AIThesis\src\gifs\Q7_Type=MPV_Vel=60_tra=200_rot=300_pos=initial.metadb.gif,97,113.712,175.389,1124.118,880,1100,1460,870,12.3,930,30
513,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=60_tra=200_rot=30_pos=initial.txt,MPV,60,200,30,,120,348.884,366.323,1124.876,880,1100,1460,870,12.3,930,30
514,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=60_tra=200_rot=330_pos=initial.txt,MPV,60,200,330,,109,279.248,136.661,1105.076,880,1100,1460,870,12.3,930,30
515,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=60_tra=200_rot=60_pos=initial.txt,MPV,60,200,60,,105,179.891,273.86,1133.717,880,1100,1460,870,12.3,930,30
516,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=60_tra=200_rot=90_pos=initial.txt,MPV,60,200,90,,102,157.254,209.323,1133.118,880,1100,1460,870,12.3,930,30
517,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=60_tra=400_rot=0_pos=initial.txt,MPV,60,400,0,,181,1228.589,498.805,1046.94,880,1100,1460,870,12.3,930,30
518,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=60_tra=400_rot=120_pos=initial.txt,MPV,60,400,120,,128,469.514,230.109,1125.943,880,1100,1460,870,12.3,930,30
519,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=60_tra=400_rot=150_pos=initial.txt,MPV,60,400,150,,115,363.476,464.554,1091.466,880,1100,1460,870,12.3,930,30
520,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=60_tra=400_rot=180_pos=initial.txt,MPV,60,400,180,,171,1005.535,607.985,1071.402,880,1100,1460,870,12.3,930,30
521,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=60_tra=400_rot=210_pos=initial.txt,MPV,60,400,210,,110,172.318,476.055,1148.031,880,1100,1460,870,12.3,930,30
522,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=60_tra=400_rot=240_pos=initial.txt,MPV,60,400,240,,105,99.181,346.237,1167.203,880,1100,1460,870,12.3,930,30
523,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=60_tra=400_rot=270_pos=initial.txt,MPV,60,400,270,,104,217.159,291.144,1097.437,880,1100,1460,870,12.3,930,30
524,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=60_tra=400_rot=300_pos=initial.txt,MPV,60,400,300,,107,140.972,306.68,1162.265,880,1100,1460,870,12.3,930,30
525,C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=MPV_Vel=60_tra=400_rot=30_pos=initial.txt,MPV,60,400,30,,130,354.488,525.712,1166.385,880,1100,1460,870,12.3,930,30
