FCR_VelPath,CarProfile,Velocity,Translation,Rotation,Head_Z_Acceleration_abs_max,Head_X_Acceleration_abs_max,Head_Y_Acceleration_abs_max,Head_X_Acceleration_max_index,Head_Y_Acceleration_max_index,Head_Z_Acceleration_max_index,MaxAccel,MaxAccelIndex
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=40_tra=200_rot=270_pos=initial.txt,SUV,40,200,270,86.179,168.571,8.196,79,97,38,185.28388332232245,79
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=40_tra=200_rot=300_pos=initial.txt,SUV,40,200,300,61.866,131.321,14.356,83,86,39,134.37120460500458,83
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=40_tra=200_rot=30_pos=initial.txt,SUV,40,200,30,32.221,21.218,26.623,121,123,62,38.22761571168152,120
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=40_tra=200_rot=330_pos=initial.txt,SUV,40,200,330,35.981,111.415,25.461,92,94,49,113.61278155647805,92
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=40_tra=200_rot=60_pos=initial.txt,SUV,40,200,60,92.323,177.549,81.922,93,93,92,210.24629731341287,93
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=40_tra=200_rot=90_pos=initial.txt,SUV,40,200,90,117.269,252.858,21.918,89,89,101,276.9960355257815,89
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=40_tra=400_rot=0_pos=initial.txt,SUV,40,400,0,55.114,12.051,19.281,94,69,56,57.40351659088492,61
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=40_tra=400_rot=120_pos=initial.txt,SUV,40,400,120,78.296,136.779,30.974,99,97,99,159.11815572711996,99
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=40_tra=400_rot=150_pos=initial.txt,SUV,40,400,150,51.683,21.949,30.107,118,120,67,52.702204716690936,67
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=40_tra=400_rot=180_pos=initial.txt,SUV,40,400,180,81.72,36.554,88.909,81,81,55,98.70453896858037,81
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=40_tra=400_rot=210_pos=initial.txt,SUV,40,400,210,42.36,71.879,38.145,97,299,58,75.05973176743973,97
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=40_tra=400_rot=240_pos=initial.txt,SUV,40,400,240,46.666,116.995,62.003,92,99,84,132.0455775972827,92
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=40_tra=400_rot=270_pos=initial.txt,SUV,40,400,270,72.073,182.196,98.199,51,95,37,186.3108290921384,51
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=40_tra=400_rot=300_pos=initial.txt,SUV,40,400,300,90.631,119.726,22.554,85,99,53,121.99456463711816,85
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=40_tra=400_rot=30_pos=initial.txt,SUV,40,400,30,75.385,84.857,64.935,142,137,142,114.1581486316242,142
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=40_tra=400_rot=330_pos=initial.txt,SUV,40,400,330,34.627,105.025,12.619,96,105,45,107.15612751961504,96
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=40_tra=400_rot=60_pos=initial.txt,SUV,40,400,60,84.341,143.221,92.072,96,96,94,186.9185515806283,96
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=40_tra=400_rot=90_pos=initial.txt,SUV,40,400,90,104.911,177.824,18.71,94,95,93,206.60463647023994,93
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=60_tra=-200_rot=0_pos=initial.txt,SUV,60,-200,0,58.968,9.854,17.838,85,69,53,60.83113996137176,53
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=60_tra=-200_rot=120_pos=initial.txt,SUV,60,-200,120,94.225,158.644,71.006,92,92,92,197.7071607125043,92
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=60_tra=-200_rot=150_pos=initial.txt,SUV,60,-200,150,36.079,15.774,17.589,121,124,67,36.985537795197736,67
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=60_tra=-200_rot=180_pos=initial.txt,SUV,60,-200,180,83.473,34.423,135.89,86,273,273,159.53353439951113,273
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=60_tra=-200_rot=210_pos=initial.txt,SUV,60,-200,210,45.674,95.548,30.579,94,95,41,101.66715026988807,94
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=60_tra=-200_rot=240_pos=initial.txt,SUV,60,-200,240,57.127,127.842,16.114,83,260,39,131.3742487704497,83
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=60_tra=-200_rot=270_pos=initial.txt,SUV,60,-200,270,84.551,169.609,6.68,78,189,37,179.0536601441032,78
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=60_tra=-200_rot=300_pos=initial.txt,SUV,60,-200,300,51.962,119.502,27.44,82,98,35,123.62342498086679,83
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=60_tra=-200_rot=30_pos=initial.txt,SUV,60,-200,30,41.432,51.288,37.235,112,113,115,72.1902561984649,112
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=60_tra=-200_rot=330_pos=initial.txt,SUV,60,-200,330,42.739,97.186,30.716,94,96,27,100.69742666026775,94
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=60_tra=-200_rot=60_pos=initial.txt,SUV,60,-200,60,134.093,194.353,74.701,93,92,90,227.46023668984432,93
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=60_tra=-200_rot=90_pos=initial.txt,SUV,60,-200,90,125.281,233.329,19.275,88,100,87,263.7409715194058,88
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=60_tra=-400_rot=0_pos=initial.txt,SUV,60,-400,0,55.216,8.675,19.024,62,70,58,57.537655026947355,58
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=60_tra=-400_rot=120_pos=initial.txt,SUV,60,-400,120,78.304,145.403,83.933,94,94,93,184.1454645083609,94
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=60_tra=-400_rot=150_pos=initial.txt,SUV,60,-400,150,39.325,20.89,22.863,124,123,65,39.847140085582055,65
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=60_tra=-400_rot=180_pos=initial.txt,SUV,60,-400,180,59.438,11.866,22.006,95,86,56,61.4994484609415,56
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=60_tra=-400_rot=210_pos=initial.txt,SUV,60,-400,210,43.331,118.152,17.836,93,95,44,118.51152553654856,93
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=60_tra=-400_rot=240_pos=initial.txt,SUV,60,-400,240,62.073,127.584,19.652,83,95,41,130.71169300793255,83
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=60_tra=-400_rot=270_pos=initial.txt,SUV,60,-400,270,81.524,148.519,23.023,79,90,40,149.64157114919638,80
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=60_tra=-400_rot=300_pos=initial.txt,SUV,60,-400,300,45.303,121.703,84.704,97,97,39,151.05825011895246,97
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=60_tra=-400_rot=30_pos=initial.txt,SUV,60,-400,30,47.747,22.161,30.73,119,118,67,53.43999529378721,118
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=60_tra=-400_rot=330_pos=initial.txt,SUV,60,-400,330,42.53,87.242,22.888,96,97,42,89.76176979650079,96
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=60_tra=-400_rot=60_pos=initial.txt,SUV,60,-400,60,80.811,189.652,41.227,95,93,95,210.12014999518726,95
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=60_tra=-400_rot=90_pos=initial.txt,SUV,60,-400,90,142.585,206.095,16.534,91,91,102,241.04733674114718,90
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=60_tra=0_rot=0_pos=initial.txt,SUV,60,0,0,60.319,47.581,158.589,286,285,52,162.450156623501,285
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=60_tra=0_rot=120_pos=initial.txt,SUV,60,0,120,88.069,162.48,50.115,91,91,90,189.91911344043282,91
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=60_tra=0_rot=150_pos=initial.txt,SUV,60,0,150,42.52,15.139,26.774,122,121,65,43.45689447026789,65
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=60_tra=0_rot=180_pos=initial.txt,SUV,60,0,180,58.659,26.284,31.793,85,84,52,61.048469227327885,52
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=60_tra=0_rot=210_pos=initial.txt,SUV,60,0,210,40.985,97.816,25.508,93,95,27,100.10884931912862,93
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=60_tra=0_rot=240_pos=initial.txt,SUV,60,0,240,56.604,142.92,15.494,80,88,39,143.1134167749481,80
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=60_tra=0_rot=270_pos=initial.txt,SUV,60,0,270,88.138,224.396,3.733,46,47,75,225.25084059332607,46
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=60_tra=0_rot=300_pos=initial.txt,SUV,60,0,300,53.784,133.571,16.753,83,93,35,139.21675371879635,82
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=60_tra=0_rot=30_pos=initial.txt,SUV,60,0,30,41.018,19.548,40.264,118,117,64,55.082046040429546,117
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=60_tra=0_rot=330_pos=initial.txt,SUV,60,0,330,40.128,103.962,27.215,93,95,41,106.10743342951992,93
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=60_tra=0_rot=60_pos=initial.txt,SUV,60,0,60,96.751,189.26,65.938,92,92,92,222.5486990413559,92
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=60_tra=0_rot=90_pos=initial.txt,SUV,60,0,90,137.166,244.893,8.971,87,100,88,278.10083884986756,87
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=60_tra=200_rot=0_pos=initial.txt,SUV,60,200,0,72.749,35.53,122.345,85,284,53,126.91102563213332,284
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=60_tra=200_rot=120_pos=initial.txt,SUV,60,200,120,93.04,196.696,57.599,93,92,92,224.92875893491254,93
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=60_tra=200_rot=150_pos=initial.txt,SUV,60,200,150,47.387,16.216,16.001,55,125,66,49.24817704240432,66
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=60_tra=200_rot=180_pos=initial.txt,SUV,60,200,180,53.771,9.48,20.276,63,83,52,56.198454685160165,53
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=60_tra=200_rot=210_pos=initial.txt,SUV,60,200,210,43.771,92.168,24.285,95,97,28,94.00778572543874,95
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=60_tra=200_rot=240_pos=initial.txt,SUV,60,200,240,63.471,108.142,41.071,89,97,82,115.37216338441435,89
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=60_tra=200_rot=270_pos=initial.txt,SUV,60,200,270,88.372,166.428,9.742,79,96,38,177.79868996705233,79
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=60_tra=200_rot=300_pos=initial.txt,SUV,60,200,300,61.066,129.101,11.423,82,32,38,129.10500310212612,82
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=60_tra=200_rot=30_pos=initial.txt,SUV,60,200,30,32.874,17.409,25.492,123,128,69,35.957038893657526,123
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=60_tra=200_rot=330_pos=initial.txt,SUV,60,200,330,35.077,100.515,25.407,93,95,51,104.69433878677489,94
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=60_tra=200_rot=60_pos=initial.txt,SUV,60,200,60,92.735,175.628,88.586,93,93,91,210.84678878512707,93
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=60_tra=200_rot=90_pos=initial.txt,SUV,60,200,90,122.915,243.239,13.539,89,90,90,266.41787011009603,89
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=60_tra=400_rot=0_pos=initial.txt,SUV,60,400,0,58.584,12.116,19.683,92,85,58,60.32886402046702,58
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=60_tra=400_rot=120_pos=initial.txt,SUV,60,400,120,95.993,134.789,17.305,98,110,98,166.15592247644977,98
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=60_tra=400_rot=150_pos=initial.txt,SUV,60,400,150,49.421,18.693,21.619,74,120,68,50.29034163733629,68
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=60_tra=400_rot=180_pos=initial.txt,SUV,60,400,180,84.456,23.716,81.87,80,82,57,87.33753040932633,57
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=60_tra=400_rot=210_pos=initial.txt,SUV,60,400,210,38.925,72.642,26.707,98,102,58,75.83646034724985,98
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=60_tra=400_rot=240_pos=initial.txt,SUV,60,400,240,62.765,123.245,76.826,99,99,85,145.6839534780684,99
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=60_tra=400_rot=270_pos=initial.txt,SUV,60,400,270,69.477,182.675,44.446,51,96,37,189.8748572744691,51
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=60_tra=400_rot=300_pos=initial.txt,SUV,60,400,300,84.482,107.619,31.806,85,97,53,109.59755308856124,85
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=60_tra=400_rot=30_pos=initial.txt,SUV,60,400,30,89.499,36.017,57.431,140,135,140,97.14765058404654,140
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=60_tra=400_rot=330_pos=initial.txt,SUV,60,400,330,33.174,104.857,14.542,95,105,45,105.48479794738196,95
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=60_tra=400_rot=60_pos=initial.txt,SUV,60,400,60,82.857,146.814,90.807,96,96,95,185.83097551538603,96
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=60_tra=400_rot=90_pos=initial.txt,SUV,60,400,90,95.154,202.087,22.984,94,93,93,221.68538488136738,94
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=80_tra=-200_rot=0_pos=initial.txt,SUV,80,-200,0,56.862,15.344,24.405,91,90,56,59.6264849961827,56
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=80_tra=-200_rot=120_pos=initial.txt,SUV,80,-200,120,77.882,173.18,71.672,93,93,94,202.35209095287354,93
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=80_tra=-200_rot=150_pos=initial.txt,SUV,80,-200,150,39.712,14.633,18.772,122,121,67,40.620364806338216,67
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=80_tra=-200_rot=180_pos=initial.txt,SUV,80,-200,180,60.171,34.106,107.587,84,281,56,111.5363033186953,281
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=80_tra=-200_rot=210_pos=initial.txt,SUV,80,-200,210,36.68,109.766,18.236,93,93,56,111.35786704135457,93
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=80_tra=-200_rot=240_pos=initial.txt,SUV,80,-200,240,57.605,139.614,11.148,82,32,38,141.44080163092968,82
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=80_tra=-200_rot=270_pos=initial.txt,SUV,80,-200,270,89.38,169.718,6.961,77,203,77,191.8257782989554,77
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=80_tra=-200_rot=300_pos=initial.txt,SUV,80,-200,300,51.653,122.92,26.696,83,98,36,123.26260252404214,83
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=80_tra=-200_rot=30_pos=initial.txt,SUV,80,-200,30,40.596,27.438,49.949,114,115,64,67.74239470966464,115
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=80_tra=-200_rot=330_pos=initial.txt,SUV,80,-200,330,44.593,103.446,24.418,93,94,40,106.2134077317925,93
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=80_tra=-200_rot=60_pos=initial.txt,SUV,80,-200,60,92.008,184.745,60.903,94,93,91,211.4938141719516,94
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=80_tra=-200_rot=90_pos=initial.txt,SUV,80,-200,90,125.821,233.258,14.458,88,101,88,265.1143512694098,88
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=80_tra=-400_rot=0_pos=initial.txt,SUV,80,-400,0,59.011,8.314,17.752,64,73,54,61.077362852369454,54
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=80_tra=-400_rot=120_pos=initial.txt,SUV,80,-400,120,81.77,139.282,84.483,95,94,94,175.6026211336266,95
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=80_tra=-400_rot=150_pos=initial.txt,SUV,80,-400,150,36.418,26.459,20.479,261,129,66,36.88444660015926,66
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=80_tra=-400_rot=180_pos=initial.txt,SUV,80,-400,180,59.408,14.856,29.206,83,85,55,61.7892274834376,55
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=80_tra=-400_rot=210_pos=initial.txt,SUV,80,-400,210,38.267,109.829,17.667,94,95,44,111.6528423865689,94
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=80_tra=-400_rot=240_pos=initial.txt,SUV,80,-400,240,60.386,128.571,18.677,84,110,41,131.78626656067013,84
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=80_tra=-400_rot=270_pos=initial.txt,SUV,80,-400,270,75.618,207.3,24.236,49,49,40,221.38217203740686,49
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=80_tra=-400_rot=300_pos=initial.txt,SUV,80,-400,300,91.306,116.005,64.34,90,98,85,139.83176626575235,85
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=80_tra=-400_rot=30_pos=initial.txt,SUV,80,-400,30,46.971,17.41,29.032,118,120,66,49.432825531219635,120
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=80_tra=-400_rot=330_pos=initial.txt,SUV,80,-400,330,35.193,69.879,35.763,98,98,42,78.72666025559576,98
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=80_tra=-400_rot=60_pos=initial.txt,SUV,80,-400,60,124.653,183.753,45.348,95,95,93,207.62944034264504,95
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=80_tra=-400_rot=90_pos=initial.txt,SUV,80,-400,90,118.779,207.479,12.459,90,104,102,236.39853629411502,90
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=80_tra=0_rot=0_pos=initial.txt,SUV,80,0,0,62.993,32.982,51.191,80,80,51,65.71567065776625,51
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=80_tra=0_rot=120_pos=initial.txt,SUV,80,0,120,82.677,180.935,48.901,92,92,91,204.72770742378765,92
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=80_tra=0_rot=150_pos=initial.txt,SUV,80,0,150,41.427,15.26,22.141,119,121,63,42.06543733280328,63
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=80_tra=0_rot=180_pos=initial.txt,SUV,80,0,180,59.759,26.005,48.981,87,85,52,61.766118139316475,52
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=80_tra=0_rot=210_pos=initial.txt,SUV,80,0,210,42.43,96.471,21.632,92,95,45,97.59750424063108,92
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=80_tra=0_rot=240_pos=initial.txt,SUV,80,0,240,53.536,112.087,20.506,81,105,34,112.35968095807321,81
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=80_tra=0_rot=270_pos=initial.txt,SUV,80,0,270,81.988,184.443,3.376,77,47,36,190.81701539957072,77
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=80_tra=0_rot=300_pos=initial.txt,SUV,80,0,300,56.835,124.916,20.818,81,242,37,129.62882212687114,82
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=80_tra=0_rot=30_pos=initial.txt,SUV,80,0,30,36.959,14.419,36.057,54,117,62,47.98030384439015,117
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=80_tra=0_rot=330_pos=initial.txt,SUV,80,0,330,43.002,115.834,21.896,92,94,41,119.01306150587001,92
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=80_tra=0_rot=60_pos=initial.txt,SUV,80,0,60,100.942,169.418,53.636,93,93,92,198.48772158498875,93
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=80_tra=0_rot=90_pos=initial.txt,SUV,80,0,90,121.353,241.933,8.958,88,113,89,269.36384298379767,88
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=80_tra=200_rot=0_pos=initial.txt,SUV,80,200,0,61.718,30.398,37.541,85,85,54,63.91970673430847,53
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=80_tra=200_rot=120_pos=initial.txt,SUV,80,200,120,97.051,187.123,53.827,93,93,92,217.50353550689698,93
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=80_tra=200_rot=150_pos=initial.txt,SUV,80,200,150,44.335,15.171,11.812,56,97,64,45.36809087894266,64
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=80_tra=200_rot=180_pos=initial.txt,SUV,80,200,180,72.957,35.849,83.741,79,79,56,91.84746292631058,79
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=80_tra=200_rot=210_pos=initial.txt,SUV,80,200,210,38.628,89.239,20.942,94,97,28,91.48101535837915,94
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=80_tra=200_rot=240_pos=initial.txt,SUV,80,200,240,46.019,93.552,36.068,83,97,37,98.54909593192625,83
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=80_tra=200_rot=270_pos=initial.txt,SUV,80,200,270,79.074,155.103,7.367,80,82,38,165.73411338647213,79
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=80_tra=200_rot=300_pos=initial.txt,SUV,80,200,300,61.521,121.642,13.739,83,78,39,122.08571060120016,83
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=80_tra=200_rot=30_pos=initial.txt,SUV,80,200,30,34.812,14.721,19.919,54,123,62,35.54561093862363,69
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=80_tra=200_rot=330_pos=initial.txt,SUV,80,200,330,37.445,111.229,19.843,93,94,46,113.0324655751612,93
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=80_tra=200_rot=60_pos=initial.txt,SUV,80,200,60,93.127,156.198,82.1,93,93,92,195.7110930427808,93
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=SUV_Vel=80_tra=200_rot=90_pos=initial.txt,SUV,80,200,90,115.489,233.658,12.043,89,90,90,258.9929034336655,89
