Path,CarProfile,Velocity,Translation,Rotation,Head_Z_Acceleration_abs_max,Head_X_Acceleration_abs_max,Head_Y_Acceleration_abs_max,Head_X_Acceleration_max_index,Head_Y_Acceleration_max_index,Head_Z_Acceleration_max_index,Max_Z_Acceleration,Min_Z_Acceleration,Max_Z_Acceleration_Index,Min_Z_Acceleration_Index
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=60_tra=0_rot=270_pos=initial.txt,FCR,60,0,270,85.601,243.62,11.646,102,275,102,73.65,-85.601,275,102
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=60_tra=0_rot=300_pos=initial.txt,FCR,60,0,300,34.283,131.635,9.426,106,300,300,31.909,-34.283,53,300
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=60_tra=0_rot=30_pos=initial.txt,FCR,60,0,30,56.621,88.638,71.659,125,125,128,56.621,-13.909,128,195
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=60_tra=0_rot=330_pos=initial.txt,FCR,60,0,330,33.999,122.74,28.332,111,115,117,33.999,-18.465,117,121
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=60_tra=0_rot=60_pos=initial.txt,FCR,60,0,60,94.733,167.416,36.579,109,109,109,94.733,-12.891,109,130
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=60_tra=0_rot=90_pos=initial.txt,FCR,60,0,90,152.297,230.533,19.941,105,113,104,152.297,-66.681,104,116
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=60_tra=200_rot=0_pos=initial.txt,FCR,60,200,0,35.191,16.992,36.693,181,180,69,35.191,-6.825,69,216
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=60_tra=200_rot=120_pos=initial.txt,FCR,60,200,120,112.432,159.906,12.442,111,112,110,112.432,-14.55,110,176
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=60_tra=200_rot=150_pos=initial.txt,FCR,60,200,150,62.564,119.271,52.57,122,122,122,62.564,-7.463,122,211
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=60_tra=200_rot=180_pos=initial.txt,FCR,60,200,180,40.415,13.375,28.717,150,150,72,40.415,-7.949,72,238
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=60_tra=200_rot=210_pos=initial.txt,FCR,60,200,210,37.183,107.34,41.605,116,116,124,37.183,-9.215,124,25
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=60_tra=200_rot=240_pos=initial.txt,FCR,60,200,240,61.791,431.2,16.176,106,110,111,44.733,-61.791,93,111
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=60_tra=200_rot=270_pos=initial.txt,FCR,60,200,270,66.45,408.715,85.126,103,102,103,61.17,-66.45,104,103
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=60_tra=200_rot=300_pos=initial.txt,FCR,60,200,300,44.263,122.089,27.974,107,118,298,37.824,-44.263,53,298
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=60_tra=200_rot=30_pos=initial.txt,FCR,60,200,30,85.839,88.299,67.746,127,127,137,85.839,-16.576,137,195
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=60_tra=200_rot=330_pos=initial.txt,FCR,60,200,330,36.882,124.086,10.345,115,124,126,27.978,-36.882,70,126
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=60_tra=200_rot=60_pos=initial.txt,FCR,60,200,60,131.274,170.289,50.12,113,113,126,131.274,-7.66,126,153
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=60_tra=200_rot=90_pos=initial.txt,FCR,60,200,90,210.601,286.037,24.326,116,116,116,210.601,-25.296,116,139
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=60_tra=400_rot=0_pos=initial.txt,FCR,60,400,0,36.166,10.546,34.664,158,152,71,36.166,-18.783,71,203
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=60_tra=400_rot=120_pos=initial.txt,FCR,60,400,120,97.167,190.378,47.552,120,120,120,97.167,-16.466,120,140
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=60_tra=400_rot=150_pos=initial.txt,FCR,60,400,150,76.167,119.099,16.351,122,125,135,76.167,-11.894,135,153
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=60_tra=400_rot=180_pos=initial.txt,FCR,60,400,180,41.3,47.107,30.757,262,239,76,41.3,-13.349,76,263
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=60_tra=400_rot=210_pos=initial.txt,FCR,60,400,210,51.02,104.665,56.991,120,120,126,51.02,-31.895,126,129
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=60_tra=400_rot=240_pos=initial.txt,FCR,60,400,240,71.654,123.123,71.48,115,115,123,42.398,-71.654,127,123
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=60_tra=400_rot=270_pos=initial.txt,FCR,60,400,270,69.324,148.959,50.936,111,116,107,69.324,-28.196,107,192
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=60_tra=400_rot=300_pos=initial.txt,FCR,60,400,300,72.275,135.088,54.125,114,120,123,35.611,-72.275,120,123
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=60_tra=400_rot=30_pos=initial.txt,FCR,60,400,30,55.919,70.23,61.524,132,132,135,55.919,-16.861,135,36
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=60_tra=400_rot=330_pos=initial.txt,FCR,60,400,330,27.463,116.442,27.202,120,119,128,27.463,-12.185,128,136
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=60_tra=400_rot=60_pos=initial.txt,FCR,60,400,60,94.545,146.332,50.946,118,118,120,94.545,-13.453,120,263
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=60_tra=400_rot=90_pos=initial.txt,FCR,60,400,90,110.045,167.291,34.504,113,111,111,110.045,-19.531,111,131
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=80_tra=-200_rot=0_pos=initial.txt,FCR,80,-200,0,40.232,8.674,28.478,223,148,67,40.232,-6.036,67,32
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=80_tra=-200_rot=120_pos=initial.txt,FCR,80,-200,120,133.916,170.87,44.26,110,109,124,133.916,-15.392,124,125
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=80_tra=-200_rot=150_pos=initial.txt,FCR,80,-200,150,55.104,68.995,57.145,129,129,133,55.104,-12.05,133,199
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=80_tra=-200_rot=180_pos=initial.txt,FCR,80,-200,180,35.951,12.154,21.476,156,160,67,35.951,-11.732,67,219
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=80_tra=-200_rot=210_pos=initial.txt,FCR,80,-200,210,30.816,113.549,11.428,111,278,118,30.816,-30.309,118,123
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=80_tra=-200_rot=240_pos=initial.txt,FCR,80,-200,240,73.116,130.044,24.509,106,294,115,34.694,-73.116,50,115
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=80_tra=-200_rot=270_pos=initial.txt,FCR,80,-200,270,80.194,379.54,17.123,101,103,100,51.001,-80.194,91,100
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=80_tra=-200_rot=300_pos=initial.txt,FCR,80,-200,300,77.011,349.804,29.43,107,107,111,77.011,-50.052,111,99
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=80_tra=-200_rot=30_pos=initial.txt,FCR,80,-200,30,55.002,114.0,58.364,125,125,126,55.002,-13.004,126,210
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=80_tra=-200_rot=330_pos=initial.txt,FCR,80,-200,330,33.088,105.18,31.748,115,115,150,33.088,-28.966,150,154
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=80_tra=-200_rot=60_pos=initial.txt,FCR,80,-200,60,117.236,164.001,23.826,111,111,110,117.236,-19.349,110,140
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=80_tra=-200_rot=90_pos=initial.txt,FCR,80,-200,90,155.464,221.813,22.099,114,104,114,155.464,-18.66,114,131
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=80_tra=-400_rot=0_pos=initial.txt,FCR,80,-400,0,43.479,21.145,47.971,138,138,70,43.479,-26.95,70,269
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=80_tra=-400_rot=120_pos=initial.txt,FCR,80,-400,120,194.339,250.361,53.621,122,121,122,194.339,-34.127,122,132
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=80_tra=-400_rot=150_pos=initial.txt,FCR,80,-400,150,110.46,70.72,67.285,130,130,140,110.46,-11.43,140,158
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=80_tra=-400_rot=180_pos=initial.txt,FCR,80,-400,180,36.895,10.146,35.772,149,153,69,36.895,-8.246,69,203
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=80_tra=-400_rot=210_pos=initial.txt,FCR,80,-400,210,55.636,108.453,17.049,115,114,127,27.958,-55.636,68,127
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=80_tra=-400_rot=240_pos=initial.txt,FCR,80,-400,240,75.75,167.407,38.734,289,289,119,42.902,-75.75,52,119
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=80_tra=-400_rot=270_pos=initial.txt,FCR,80,-400,270,41.242,192.975,56.872,109,112,55,41.242,-25.644,55,106
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=80_tra=-400_rot=300_pos=initial.txt,FCR,80,-400,300,44.769,152.216,54.953,114,120,123,44.769,-30.386,123,119
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=80_tra=-400_rot=30_pos=initial.txt,FCR,80,-400,30,77.691,148.603,30.904,117,117,118,77.691,-17.314,118,223
C:\Users\geork\projects\AIThesis\datasets\20240510\mlres\Type=FCR_Vel=80_tra=-400_rot=330_pos=initial.txt,FCR,80,-400,330,40.348,143.45,22.801,113,113,136,40.348,-25.082,136,145
